Time;V1;V2;V3;A1;A2;A3;U1;U2;U3
;V;V;V;A;A;A;V;V;V
0.010505;-8109.07847;10848.56482;-2535.640723;1.941940335;1.29462689;0.323656723;-18957.64329;13384.20554;5573.437746
0.010570;-8268.177495;10828.67744;-2242.301894;1.941940335;1.29462689;0.323656723;-19096.85494;13070.97934;6025.875601
0.010635;-8392.473609;10719.29686;-1978.794133;1.618283613;1.29462689;0.647313445;-19111.77047;12698.09099;6413.679476
0.010700;-8596.319236;10599.97259;-1700.370838;1.618283613;1.29462689;0.323656723;-19196.29183;12300.34343;6895.948398
0.010766;-8760.390106;10545.2823;-1416.975698;1.618283613;1.29462689;0.323656723;-19305.67241;11962.258;7343.414408
0.010831;-8924.460977;10435.90172;-1163.411626;1.618283613;1.29462689;0.323656723;-19360.3627;11599.31335;7761.049351
0.010896;-9043.785246;10311.60561;-884.9883308;1.29462689;1.29462689;0;-19355.39085;11196.59394;8158.796915
0.010961;-9168.08136;10187.30949;-631.4242585;1.29462689;1.29462689;0.323656723;-19355.39085;10818.73375;8536.657101
0.011026;-9371.926987;10067.98522;-357.972808;1.29462689;1.29462689;0.323656723;-19439.91221;10425.95803;9013.954179
0.011092;-9535.997857;9943.68911;-69.60582377;0.970970168;1.29462689;0;-19479.68697;10013.29493;9466.392033
0.011157;-9615.54737;9824.364841;183.9582485;1.29462689;1.29462689;0;-19439.91221;9640.406593;9799.505618
0.011222;-9739.843484;9700.068727;487.2407664;0.970970168;1.29462689;0;-19439.91221;9212.827961;10227.08425
0.011287;-9898.942509;9540.969701;755.7203724;0.970970168;1.29462689;0;-19439.91221;8785.249329;10654.66288
0.011353;-10023.23862;9376.898831;1029.171823;0.970970168;1.29462689;0;-19400.13745;8347.727008;11052.41045
0.011418;-10102.78814;9252.602717;1282.735895;0.647313445;1.618283613;0;-19355.39085;7969.866822;11385.52403
0.011483;-10227.08425;9058.70078;1526.356278;0.647313445;1.29462689;0;-19285.78503;7532.344501;11753.44053
0.011548;-10306.63376;8889.658065;1804.779574;0.647313445;1.618283613;0;-19196.29183;7084.878491;12111.41334
0.011614;-10430.92988;8760.390106;2088.174713;0.647313445;1.618283613;0;-19191.31998;6672.215393;12519.10459
0.011679;-10510.47939;8601.291081;2341.738786;0.323656723;1.29462689;0;-19111.77047;6259.552295;12852.21818
0.011744;-10595.00075;8402.417298;2620.162081;0.647313445;1.618283613;0;-18997.41805;5782.255218;13215.16283
0.011809;-10714.32502;8233.374583;2903.55722;0.323656723;1.618283613;0;-18947.6996;5329.817363;13617.88224
0.011875;-10759.07162;8034.500801;3186.95236;0.323656723;1.618283613;-0.323656723;-18793.57242;4847.548441;13946.02398
0.011940;-10838.62113;7830.655174;3410.685365;0.323656723;1.618283613;-0.323656723;-18669.2763;4419.96981;14249.3065
0.012005;-10878.39589;7626.809548;3708.996038;0.323656723;1.618283613;0;-18505.20543;3917.81351;14587.39193
0.012070;-10962.91724;7422.963921;4002.334867;0;1.618283613;-0.323656723;-18385.88117;3420.629054;14965.25211
0.012136;-11002.692;7184.315382;4255.898939;0.323656723;1.941940335;-0.323656723;-18187.00738;2928.416443;15258.59094
0.012201;-11042.46676;7010.300823;4564.153302;0;1.941940335;0;-18052.76758;2446.147521;15606.62006
0.012266;-11042.46676;6776.624129;4797.829996;0;1.618283613;-0.323656723;-17819.09089;1978.794133;15840.29675
0.012331;-11082.24151;6562.834813;5061.337757;0;1.941940335;0;-17645.07633;1501.497056;16143.57927
0.012397;-11122.01627;6249.608606;5255.239695;0;1.941940335;0;-17371.62488;994.368911;16377.25596
0.012462;-11166.76287;6070.622202;5478.9727;-0.323656723;1.618283613;0;-17237.38507;591.6495021;16645.73557
0.012527;-11166.76287;5836.945508;5727.564928;-0.323656723;1.941940335;0;-17003.70838;109.3805802;16894.3278
0.012592;-11166.76287;5588.35328;6001.016378;-0.323656723;1.941940335;0;-16755.11615;-412.6630981;17167.77925
0.012658;-11166.76287;5304.95814;6224.749383;-0.647313445;1.941940335;-0.323656723;-16471.72101;-919.7912427;17391.51225
0.012723;-11122.01627;5096.140669;6488.257145;-0.323656723;1.941940335;0;-16218.15694;-1392.116475;17610.27341
0.012788;-11082.24151;4812.745529;6711.99015;-0.647313445;1.941940335;0.323656723;-15894.98704;-1899.24462;17794.23166
0.012853;-11042.46676;4569.125146;6945.666844;-0.647313445;1.941940335;0;-15611.5919;-2376.541697;17988.1336
0.012919;-10962.91724;4280.758162;7159.45616;-0.647313445;2.265597058;0.323656723;-15243.67541;-2878.697997;18122.3734
0.012984;-10918.17064;4037.137779;7398.104698;-0.647313445;2.265597058;0.323656723;-14955.30842;-3360.966919;18316.27534
0.013049;-10878.39589;3753.742639;7611.894014;-0.970970168;2.265597058;0;-14632.13853;-3858.151375;18490.2899
0.013114;-10798.84637;3505.150411;7815.739641;-0.647313445;2.265597058;0.323656723;-14303.99679;-4310.589229;18614.58601
0.013180;-10714.32502;3221.755272;8019.585268;-0.970970168;2.265597058;0.323656723;-13936.08029;-4797.829996;18733.91028
0.013245;-10674.55026;2933.388288;8223.430894;-0.970970168;2.265597058;0.323656723;-13607.93855;-5290.042607;18897.98115
0.013310;-10595.00075;2689.767904;8392.473609;-0.970970168;2.265597058;0.647313445;-13284.76865;-5702.705705;18987.47436
0.013375;-10510.47939;2406.372765;8586.375547;-0.970970168;2.265597058;0.647313445;-12916.85215;-6180.002782;19096.85494
0.013441;-10430.92988;2118.005781;8760.390106;-1.29462689;1.941940335;0.647313445;-12548.93566;-6642.384326;19191.31998
0.013506;-10351.38036;1874.385397;8924.460977;-0.970970168;2.265597058;0.647313445;-12225.76576;-7050.075579;19275.84134
0.013571;-10227.08425;1586.018413;9088.531847;-1.29462689;2.265597058;0.970970168;-11813.10266;-7502.513434;19315.6161
0.013636;-10147.53474;1342.39803;9212.827961;-1.29462689;1.941940335;0.970970168;-11489.93277;-7870.429931;19360.3627
0.013702;-10023.23862;1098.777647;9337.124075;-1.29462689;2.265597058;0.970970168;-11122.01627;-8238.346428;19360.3627
0.013767;-9898.942509;775.6077506;9496.2231;-1.29462689;2.265597058;0.970970168;-10674.55026;-8720.61535;19395.16561
0.013832;-9739.843484;527.0155229;9655.322126;-1.618283613;2.265597058;0.970970168;-10266.85901;-9128.306603;19395.16561
0.013897;-9655.322126;238.6485387;9819.392997;-1.29462689;2.265597058;0.970970168;-9893.970665;-9580.744458;19474.71512
0.013963;-9491.251256;-4.971844555;9948.660955;-1.618283613;2.265597058;1.29462689;-9486.279411;-9953.6328;19439.91221
0.014028;-9371.926987;-293.3388288;10038.15416;-1.618283613;2.265597058;0.970970168;-9078.588158;-10331.49299;19410.08114
0.014093;-9207.856116;-576.7339684;10152.50658;-1.618283613;2.265597058;1.29462689;-8631.122148;-10729.24055;19360.3627
0.014158;-9043.785246;-865.1009526;10271.83085;-1.618283613;2.265597058;1.29462689;-8178.684293;-11136.9318;19315.6161
0.014224;-8924.460977;-1108.721336;10396.12696;-1.618283613;2.265597058;1.29462689;-7815.739641;-11504.8483;19320.58794
0.014289;-8760.390106;-1392.116475;10520.42308;-1.618283613;2.265597058;1.29462689;-7368.273631;-11912.53955;19280.81319
0.014354;-8636.093992;-1640.708703;10609.91628;-1.618283613;2.265597058;1.618283613;-6995.385289;-12250.62498;19246.01027
